player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Mason Rudolph,46569,QB,OKLA STATE,13,5.52,0,512,262,68.6,370,394,13.0,2.73,1,33,8.1,59.4,234,143,7.9,452,88.3,20,0.24,162,,,,,56.3,91.8,82.0,,92.1,54.3,,55.9,,,5,4,469,48.0,21.7,109.5,6.9,31,27,0,18,26,14,3.0,3800,9.6,70.4,260,278,10.7,2.52,0,18,6.3,61.2,170,99,7.1,326,63.7,13,0.18,106,,,,66.7,49.5,88.6,79.9,,90.0,88.9,,56.9,,,4,2,336,45.3,22.2,103.3,6.7,22,23,0,14,16,9,2.7,2273,8.2,73.8,164,171,11.8,2.62,1,15,8.4,66.7,114,45,5.8,186,36.3,7,0.24,75,,,,,74.4,91.4,81.3,,91.3,54.3,,52.5,,,1,2,194,51.9,20.0,120.3,4.8,9,5,0,5,12,5,2.6,1812,10.6,0,92.6,54,55,-1.9,1.24,0,0,0.0,90.9,50,1,0.0,60,11.7,0,-0.08,19,,,,66.7,70.4,71.3,76.4,,69.4,88.9,,57.0,,,0,0,61,45.0,0.0,100.4,0.0,0,1,0,1,2,0,0.0,285,5.2,2.42
Lamar Jackson,46416,QB,LOUISVILLE,13,-5.91,0,506,210,67.8,351,384,13.1,3.17,10,20,5.0,54.4,209,185,12.2,480,94.9,29,0.12,161,,,,,50.7,83.5,82.1,,74.4,,,79.7,,,2,9,500,45.6,24.9,98.3,9.6,46,49,0,21,28,17,3.4,3350,8.7,70.4,321,349,11.0,2.97,10,14,3.9,56.7,198,154,12.4,426,84.2,28,0.14,141,,,,,53.6,83.8,81.3,,75.1,,,78.7,,,2,9,443,46.7,20.8,94.5,7.5,32,44,0,16,23,14,3.2,2844,8.1,64.3,56,61,17.3,3.75,0,6,9.4,50.8,31,31,13.9,80,15.8,5,0.03,29,,,,,48.4,66.8,77.6,,62.7,,,74.5,,,0,0,83,40.0,45.2,129.7,17.5,14,5,0,5,7,4,4.8,688,11.3,0,92.3,26,26,-3.5,1.8,0,0,0.0,76.9,20,0,16.7,26,5.1,4,0.15,9,,,,,67.8,56.7,73.3,,56.4,,,,,,0,0,26,46.2,,121.0,0.0,0,0,0,0,2,1,3.8,182,7.0,3.13
Jerod Evans,12356,QB,VA TECH,14,-5.79,0,499,337,68.6,357,375,12.5,2.52,3,25,6.4,59.7,224,113,8.6,446,89.4,21,0.16,171,,,,,47.2,77.8,75.4,,75.9,60.0,,67.7,,,1,8,464,49.1,31.0,103.9,7.8,35,35,3,11,28,16,3.4,3246,8.7,74.0,254,267,8.8,2.32,3,12,4.3,65.2,174,65,7.4,317,63.5,14,0.08,120,,,,,40.3,69.7,81.3,,64.8,60.0,,67.7,,,0,7,327,47.9,35.4,93.2,7.3,23,26,3,7,13,15,4.6,2017,7.6,67.1,155,160,13.7,2.53,0,13,7.8,59.4,95,49,8.7,182,36.5,9,0.24,71,,,,,61.6,85.9,53.5,,85.3,,,62.1,,,1,1,190,50.0,26.5,122.2,7.1,13,9,0,4,16,2,1.1,1531,9.6,0,90.4,52,52,-2.3,1.38,0,0,0.0,86.5,45,1,4.3,53,10.6,2,-0.05,20,,,,,38.6,63.8,75.8,,63.3,,,,,,0,0,53,45.3,100.0,97.3,1.9,1,0,0,0,1,1,1.9,302,5.8,2.02
Riley Ferguson,27125,QB,MEMPHIS,13,-0.44,0,493,218,70.7,352,374,12.0,2.74,4,25,6.3,58.8,220,154,11.6,423,85.8,29,0.13,153,,,,,48.1,76.9,89.2,,81.0,56.7,,37.3,,,1,9,444,46.8,22.1,103.0,8.0,34,13,0,17,30,17,3.8,3159,8.4,74.3,253,272,9.1,2.71,3,17,6.0,63.2,172,122,8.5,313,63.5,16,0.07,103,,,,,39.9,74.9,88.2,,80.9,56.7,,37.7,,,1,7,325,44.7,23.0,98.0,8.9,28,12,0,15,18,13,4.0,2084,7.7,74.0,169,172,10.0,2.47,1,8,4.4,62.8,108,39,13.6,180,36.5,17,0.25,68,,,,,74.4,74.2,81.2,,73.5,,,57.3,,,0,3,190,53.3,15.4,113.2,3.3,6,1,0,2,14,5,2.6,1607,9.3,0,91.4,70,70,-3.3,1.89,0,0,0.0,85.7,60,7,6.3,70,14.2,4,0.14,18,,,,,70.8,68.0,76.9,,67.4,,,,,,0,1,71,54.3,0.0,101.9,0.0,0,0,0,0,2,1,1.4,532,7.6,1.68
Daniel Jones,39395,QB,DUKE,12,12.07,0,488,154,69.4,350,377,9.2,2.55,9,13,3.3,58.6,221,151,9.1,435,89.1,22,-0.05,138,,,,,52.7,64.5,73.2,,65.3,54.3,,57.8,,,6,9,454,43.2,19.9,82.5,6.9,30,26,0,12,16,16,3.5,2474,6.6,70.0,290,310,7.7,2.44,6,11,3.4,59.4,184,132,9.4,361,74.0,19,-0.09,107,,,,,53.4,62.1,71.3,,62.3,54.3,,58.4,,,5,7,378,42.4,19.7,76.2,7.2,26,22,0,9,8,14,3.7,1891,6.1,79.5,112,119,7.5,2.37,3,2,1.6,71.4,85,25,4.5,127,26.0,4,0.21,47,,,,,61.5,73.1,79.5,,73.4,,,54.5,,,1,2,131,48.0,16.0,110.2,3.1,4,4,0,3,8,2,1.5,948,8.0,0,94.2,52,52,-2.7,1.39,0,0,0.0,92.3,48,6,2.0,53,10.9,1,0.27,16,,,,,70.0,71.1,75.9,,70.5,,,,,,0,0,55,49.1,0.0,95.9,0.0,0,0,0,0,0,0,0.0,365,7.0,1.87
Mitch Trubisky,11757,QB,N CAROLINA,13,-6.8,0,486,245,70.2,363,375,12.5,2.88,3,26,6.5,63.5,238,121,6.7,412,84.8,17,0.31,165,,,,66.7,46.0,88.0,89.3,,86.0,56.8,,68.2,,,1,6,438,49.8,14.9,109.0,4.4,18,19,1,7,27,19,4.3,3300,8.8,77.7,264,274,6.8,2.54,2,6,2.1,70.8,194,71,5.4,301,61.9,11,0.15,104,,,,66.7,52.3,77.9,88.4,,75.6,57.4,,67.0,,,1,5,315,46.5,16.9,93.2,4.0,12,15,1,6,10,9,2.9,1814,6.6,69.6,171,175,14.8,2.85,2,20,10.6,64.0,112,53,5.9,185,38.1,7,0.48,79,,,,,50.5,91.2,81.4,,90.5,59.5,,69.1,,,0,1,199,52.4,11.3,137.6,3.2,6,4,0,2,20,10,5.0,1953,11.2,0,95.8,72,74,-3.3,1.47,1,0,0.0,91.9,68,3,1.4,74,15.2,1,0.08,18,,,,,71.0,75.3,77.2,,74.5,,,,,,0,0,76,43.2,0.0,106.5,0.0,0,0,0,1,3,0,0.0,467,6.3,4.54
Matt Linehan,46436,QB,IDAHO,13,-3.64,0,481,185,73.0,392,408,10.2,2.79,4,25,5.7,62.0,253,166,11.5,474,98.5,33,0.13,171,,,,,62.9,81.5,82.1,,85.1,,,47.8,,,2,10,504,48.5,16.9,91.5,5.9,28,38,0,10,19,17,3.4,3178,7.8,73.4,327,337,9.4,2.7,4,18,5.0,62.6,211,131,12.1,388,80.7,29,0.1,142,,,,,59.6,82.3,80.7,,85.5,,,50.9,,,2,8,415,48.5,14.5,88.8,4.9,19,32,0,4,15,14,3.4,2395,7.1,70.8,72,78,12.1,3.07,0,7,8.6,59.0,46,36,9.8,93,19.3,5,0.2,30,,,,,71.8,66.1,78.2,,70.2,,,44.4,,,0,2,97,47.3,25.0,100.2,9.7,9,6,0,6,4,4,4.1,797,10.2,0,71.4,7,7,-3.4,1.5,0,0,0.0,57.1,4,1,20.0,7,1.5,1,-0.4,1,,,,,64.9,47.5,69.5,,47.5,,,,,,0,0,8,28.6,0.0,62.2,0.0,0,0,0,0,0,1,12.5,14,2.0,3.11
Brandon Silvers,46483,QB,TROY,13,6.64,0,473,318,67.3,373,395,9.3,2.22,7,18,4.3,59.0,233,84,7.2,408,86.3,18,0.01,129,,,,66.7,64.0,72.4,81.8,,73.0,81.9,,51.8,,,6,11,435,45.0,9.5,87.5,2.0,8,5,2,7,22,11,2.5,2774,7.0,69.1,320,336,7.4,2.13,5,11,3.1,61.9,208,69,5.9,345,72.9,13,-0.04,102,,,,66.7,66.6,63.7,80.8,,64.2,81.9,,51.0,,,4,10,368,43.4,8.7,81.4,1.7,6,3,2,5,13,10,2.7,2199,6.5,78.0,118,124,8.0,2.06,2,7,5.3,68.5,85,17,7.6,128,27.1,7,0.13,48,,,,,61.9,89.6,79.7,,88.0,,,62.1,,,2,2,136,51.6,11.8,112.2,1.6,2,2,0,2,10,2,1.5,978,7.9,0,95.4,65,65,-2.4,1.42,0,0,0.0,92.3,60,2,3.2,65,13.7,2,-0.02,21,,,,,70.7,68.6,76.8,,68.0,,,,,,0,1,69,49.2,0.0,91.2,0.0,0,0,0,0,1,1,1.4,403,6.2,1.35
Tyler Rogers,46638,QB,NEW MEX ST,11,3.8,0,472,242,63.4,355,368,11.3,2.92,4,19,4.9,52.7,194,129,13.8,437,92.6,31,-0.18,118,,,,66.7,71.4,77.7,80.7,,76.4,78.8,,64.6,,,0,12,453,35.2,24.8,72.7,7.3,32,37,1,8,15,15,3.3,2357,6.4,66.0,288,299,8.7,2.74,4,11,3.6,54.8,164,84,13.7,347,73.5,26,-0.17,83,,,,66.7,69.1,76.5,78.9,,75.8,82.9,,63.6,,,0,8,356,35.2,23.8,76.7,5.8,20,28,1,6,14,10,2.8,1753,5.9,67.3,101,104,13.8,3.05,1,8,7.2,58.7,61,45,10.3,125,26.5,7,-0.08,42,,,,,72.9,75.7,79.6,,74.0,60.0,,65.8,,,0,4,132,41.6,26.7,75.0,9.6,12,9,0,2,2,5,3.8,840,8.1,0,97.1,34,35,-3.2,1.57,1,0,0.0,88.6,31,0,6.1,35,7.4,2,0.29,7,,,,,68.6,76.2,74.3,,75.6,,,,,,0,0,35,57.1,,104.3,0.0,0,0,0,0,1,0,0.0,236,6.7,2.22
Richard Lagow,45173,QB,INDIANA,13,-2.14,0,471,190,62.8,355,383,12.8,2.66,8,21,5.3,54.0,207,115,7.2,416,88.3,16,0.01,140,,,,66.7,54.0,63.6,56.6,,63.3,87.3,,50.8,,,6,17,430,43.5,23.5,78.4,6.5,27,5,0,14,18,35,8.1,3136,8.2,67.6,253,273,8.1,2.46,7,6,2.1,58.2,159,83,7.0,298,63.3,12,-0.15,84,,,,,54.4,51.6,61.1,,51.6,57.7,,48.5,,,4,9,309,37.2,22.9,76.1,6.4,19,4,0,9,11,19,6.1,1692,6.2,63.9,155,164,15.5,2.71,1,15,8.7,56.1,92,38,7.1,173,36.7,7,0.18,66,,,,66.7,48.8,80.0,52.5,,77.9,89.5,,63.7,,,2,8,182,50.9,21.1,86.9,4.6,8,1,0,6,8,17,9.3,1659,10.1,0,88.7,53,54,-2.2,1.75,0,0,0.0,81.5,44,6,6.4,55,11.7,3,-0.34,10,,,,,41.9,61.3,76.3,,60.8,,,,,,0,0,61,32.7,0.0,89.4,0.0,0,0,0,1,1,1,1.6,215,4.0,3.92
Dane Evans,46560,QB,TULSA,13,12.08,0,471,320,66.1,387,403,12.5,2.26,7,21,4.9,57.3,231,81,9.8,435,92.4,25,0.12,162,,,,,56.4,71.8,83.8,,70.6,,,56.1,,,0,11,461,46.0,29.6,97.5,5.5,24,8,1,8,32,14,3.0,3153,7.8,63.0,230,240,11.9,2.34,5,12,4.7,53.8,129,60,11.0,267,56.7,16,0.02,83,,,,,54.5,68.2,81.5,,67.1,,,56.1,,,0,5,283,40.1,31.7,85.8,7.1,19,8,1,4,14,8,2.8,1620,6.8,75.6,193,199,10.7,1.97,2,9,4.3,65.8,131,21,10.3,204,43.3,15,0.25,87,,,,,63.2,71.8,81.7,,70.8,,,,,,0,7,214,55.4,23.8,108.7,2.5,5,0,0,4,18,7,3.3,1730,8.7,0,97.2,36,36,-0.9,1.21,0,0,0.0,80.6,29,0,17.1,36,7.6,6,0.06,8,,,,,68.7,58.7,74.4,,58.3,,,,,,0,1,36,55.6,,77.9,0.0,0,0,0,0,0,1,2.8,197,5.5,1.94
Kurt Benkert,46540,QB,VIRGINIA,11,0.14,0,466,335,64.2,363,389,11.4,2.64,4,22,5.3,53.2,207,128,11.2,439,94.2,26,-0.1,121,,,,,67.1,62.4,78.8,,63.4,57.2,,49.4,,,4,10,463,41.7,22.7,78.4,6.6,29,18,3,15,20,17,3.7,2387,6.1,65.0,303,323,10.4,2.66,3,19,5.6,55.4,179,99,9.1,363,77.9,18,-0.07,97,,,,,71.9,64.8,77.1,,65.9,57.2,,50.6,,,2,7,380,41.3,24.2,79.9,6.6,24,16,3,12,15,13,3.4,1952,6.0,69.9,83,90,10.9,2.24,1,3,3.1,55.6,50,30,13.8,103,22.1,8,-0.21,30,,,,,53.3,52.4,78.7,,53.1,,,53.8,,,2,4,110,43.7,16.7,80.1,4.9,5,2,0,4,6,5,4.5,606,6.7,0,95.7,23,24,-3.8,1.37,0,0,0.0,91.7,22,1,0.0,27,5.8,0,-0.13,6,,,,,67.9,53.2,73.4,,53.0,,,,,,0,1,27,44.4,0.0,92.9,0.0,0,0,0,1,1,1,3.7,171,7.1,0.69
Drew Lock,39517,QB,MISSOURI,12,4.93,0,462,229,60.0,355,375,14.3,2.39,7,31,7.8,50.4,189,74,11.3,401,86.8,24,-0.04,118,,,,66.7,30.1,68.7,89.5,,72.1,88.9,,38.1,,,3,9,426,40.6,16.2,85.3,3.0,12,13,0,10,21,22,5.2,2925,7.8,62.2,233,246,12.2,2.33,3,18,6.9,52.4,129,50,11.0,261,56.5,16,-0.2,68,,,,66.7,25.3,61.5,78.5,,65.2,88.9,,39.6,,,1,7,277,38.3,18.0,80.7,3.4,9,6,0,9,13,13,4.7,1723,7.0,67.0,182,190,11.7,2.19,4,13,6.5,57.4,109,28,10.7,201,43.5,13,0.16,66,,,,,74.8,74.1,81.7,,75.0,,,48.3,,,2,3,210,45.3,10.7,97.1,1.5,3,7,0,2,10,10,4.8,1651,8.7,0,90.0,60,61,-1.7,1.48,0,0,0.0,80.3,49,4,9.3,61,13.2,5,-0.07,16,,,,,70.3,57.1,17.7,,58.4,,,,,,0,1,61,45.9,0.0,101.4,0.0,0,0,0,1,2,1,1.6,449,7.4,1.69
Jalen Hurts,40291,QB,ALABAMA,15,-1.65,0,460,103,67.2,259,296,11.9,3.33,7,14,4.5,53.0,157,125,9.8,372,80.9,17,-0.02,104,,,,,35.9,69.4,82.2,,66.5,51.6,,65.4,,,2,9,387,41.9,18.4,82.8,6.2,23,53,0,28,17,14,3.6,2134,7.2,75.6,213,237,6.9,2.67,6,8,3.2,63.3,150,64,6.8,279,60.7,11,0.05,78,,,,,35.4,67.3,80.7,,65.1,51.6,,63.4,,,2,6,290,43.7,18.8,85.5,4.3,12,29,0,16,9,8,2.8,1626,6.9,74.2,132,146,10.1,3.33,1,6,4.0,61.6,90,66,8.2,181,39.3,8,0.02,56,,,,,61.3,74.9,81.1,,72.1,,,68.8,,,0,3,187,43.6,16.7,109.5,6.1,11,24,0,13,14,6,3.2,1143,7.8,0,98.8,86,87,-3.2,1.25,0,0,0.0,95.4,83,5,2.4,88,19.1,2,0.27,30,,,,,71.5,75.2,77.9,,74.4,,,,,,0,0,90,51.1,0.0,120.1,0.0,0,0,0,1,6,0,0.0,635,7.3,0.97
Trace McSorley,32819,QB,PENN STATE,14,-10.92,0,459,266,66.4,321,350,14.6,2.95,2,27,7.3,54.3,190,176,10.8,418,91.1,23,0.2,147,,,,,40.0,74.0,81.5,,79.8,,,51.5,,,2,8,439,45.2,13.6,104.4,5.7,24,43,1,24,27,15,3.4,3432,9.8,71.4,213,228,11.2,2.91,0,12,5.0,61.8,141,117,7.2,274,59.7,11,0.26,100,,,,,50.1,68.3,88.6,,74.5,,,51.6,,,2,3,286,45.3,13.7,114.6,5.8,16,30,1,12,18,7,2.4,2199,9.6,65.8,146,163,15.1,2.77,3,15,8.8,50.9,83,61,13.5,185,40.3,13,-0.02,56,,,,,37.5,78.7,54.0,,79.8,,,56.6,,,0,5,194,42.2,13.1,90.4,4.3,8,13,0,14,11,8,4.1,1416,8.7,0,92.1,38,41,-3.0,1.89,1,0,0.0,82.9,34,2,2.9,41,8.9,1,-0.32,9,,,,,69.1,65.3,74.9,,64.8,,,,,,0,0,41,31.7,0.0,101.5,0.0,0,0,0,2,2,0,0.0,183,4.5,-0.95
Josh Allen,46601,QB,WYOMING,14,-4.1,0,459,351,64.3,311,346,15.3,3.04,6,43,11.6,53.5,185,170,7.5,426,92.8,15,0.14,156,,,,66.7,44.3,82.8,83.3,,85.4,88.7,,57.8,,,5,15,453,46.7,15.9,91.6,6.3,27,52,4,20,28,19,4.2,2997,8.7,68.9,219,245,12.0,2.8,6,18,6.9,56.7,139,112,7.9,312,68.0,12,0.05,106,,,,66.7,36.3,67.6,81.6,,68.3,88.7,,56.9,,,4,12,330,44.9,18.8,79.0,6.7,21,45,4,12,14,16,4.8,1825,7.4,63.3,120,133,16.9,3.22,2,25,17.2,52.6,70,59,7.9,147,32.0,6,0.28,61,,,,,73.6,93.2,80.4,,92.9,,,61.8,,,1,3,159,48.3,10.2,114.8,4.1,6,8,0,10,14,3,1.9,1377,10.4,0,96.4,28,32,-3.3,1.66,2,0,0.0,75.0,24,1,11.1,33,7.2,3,0.02,11,,,,,68.7,61.2,74.4,,62.6,,,57.0,,,0,0,36,36.4,0.0,91.3,0.0,0,1,0,2,0,0,0.0,205,6.4,2.9
Ben Hicks,46595,QB,SMU,12,-2.63,0,457,287,64.9,350,387,11.5,2.41,8,16,3.8,52.7,204,135,10.1,416,91.0,23,-0.05,129,,,,66.7,73.0,57.7,80.8,,56.5,52.1,,59.1,,,8,14,447,40.4,16.3,76.7,5.3,22,7,0,21,19,27,6.0,2727,7.0,68.9,264,291,9.4,2.33,7,11,3.5,56.4,164,103,9.9,318,69.6,18,-0.07,101,,,,66.7,70.6,60.1,78.9,,58.6,54.9,,59.1,,,5,13,342,39.9,17.5,75.6,5.7,18,7,0,15,15,22,6.4,1957,6.7,64.8,122,134,11.7,2.29,2,5,3.5,53.7,72,36,8.9,139,30.4,7,-0.03,39,,,,,73.3,56.1,80.0,,56.0,55.9,,,,,3,2,146,42.4,11.1,81.1,2.9,4,0,0,7,4,5,3.4,980,7.3,0,94.4,36,38,-3.4,1.4,1,0,0.0,84.2,32,4,5.9,41,9.0,2,-0.13,11,,,,,69.1,66.8,74.9,,66.3,,,,,,0,1,41,43.9,0.0,78.7,0.0,0,0,0,1,0,0,0.0,210,5.5,0.58
Skyler Howard,12262,QB,W VIRGINIA,13,-2.19,0,457,343,67.4,319,343,13.5,2.93,4,26,7.1,55.4,190,116,11.6,390,85.3,25,0.13,144,,,,,67.7,64.9,58.7,,65.6,,,58.5,,,1,10,412,45.4,18.1,96.8,5.4,21,25,0,19,25,25,6.1,2999,8.7,72.7,282,297,9.7,2.68,2,18,5.8,61.3,182,92,11.2,336,73.5,23,0.09,119,,,,,72.5,66.5,73.4,,66.1,,,60.2,,,0,8,352,46.7,18.5,91.4,5.1,17,20,0,13,14,16,4.5,2403,8.1,69.3,101,110,13.4,2.76,2,8,6.8,59.1,65,28,7.1,121,26.5,5,0.14,42,,,,,56.0,59.4,14.5,,62.9,,,47.3,,,1,2,128,45.5,21.4,115.1,5.0,6,5,0,6,12,10,7.8,924,8.4,0,93.8,64,64,-3.0,1.37,0,0,0.0,89.1,57,4,5.0,67,14.7,3,-0.07,17,,,,,70.6,64.5,76.8,,64.0,,,,,,0,0,68,52.2,50.0,93.2,3.0,2,0,0,0,1,1,1.5,328,5.1,0.31
Deondre Francois,46585,QB,FLORIDA ST,13,11.4,0,455,167,62.9,337,359,12.1,2.73,9,13,3.4,55.2,198,150,6.6,411,90.3,14,0.09,138,,,,,51.0,71.4,81.4,,67.9,54.3,,68.7,,,5,7,436,45.7,22.0,91.4,8.0,33,19,0,8,18,19,4.4,2998,8.4,64.6,291,309,9.9,2.51,7,10,3.0,56.0,173,113,8.0,349,76.7,15,0.05,108,,,,,47.5,68.9,80.4,,64.7,54.3,,69.2,,,4,4,370,44.7,23.0,89.9,7.4,26,14,0,7,14,15,4.1,2332,7.5,72.7,88,92,12.6,3.06,2,3,3.1,67.4,62,38,3.1,106,23.3,2,0.28,45,,,,,72.3,75.3,78.8,,74.1,,,63.6,,,1,3,112,55.7,21.1,112.0,7.5,8,6,0,1,6,4,3.6,1006,10.9,0,95.2,42,42,-2.7,1.79,0,0,0.0,88.1,37,1,7.5,44,9.7,3,0.25,15,,,,,69.4,69.2,75.3,,66.7,,,64.1,,,0,0,46,61.4,100.0,116.3,2.3,1,1,0,0,2,0,0.0,340,8.1,3.38
Troy Williams,46431,QB,UTAH,13,8.11,0,454,328,63.1,331,353,12.6,2.82,10,27,7.1,50.7,179,133,14.4,416,91.6,30,-0.01,120,,,,,47.6,69.2,90.0,,72.2,,,50.6,,,1,8,449,40.6,18.8,78.9,6.0,25,37,1,10,15,20,4.5,2529,7.2,62.9,232,242,11.3,2.83,3,15,5.6,50.0,121,94,17.1,291,64.1,25,-0.02,86,,,,,46.7,69.5,89.3,,71.0,,,55.4,,,0,4,319,38.8,25.5,74.3,8.2,24,25,1,6,7,12,3.8,1613,6.7,71.3,136,148,10.5,2.5,7,12,7.8,58.1,86,40,11.3,163,35.9,11,-0.03,46,,,,,60.0,65.1,80.6,,69.7,,,40.2,,,1,4,169,44.8,5.0,89.2,1.2,2,12,0,4,8,8,4.7,1135,7.7,0,91.9,37,37,-3.1,1.55,0,0,0.0,75.7,28,1,17.6,38,8.4,6,-0.12,12,,,,,68.9,64.1,74.7,,63.6,,,,,,0,0,39,44.7,100.0,89.8,2.6,1,0,0,0,0,0,0.0,219,5.9,1.0
Austin Allen,46542,QB,ARKANSAS,13,6.16,0,453,111,65.7,332,359,11.7,3.02,7,25,6.5,57.7,207,207,5.0,406,89.6,11,0.11,152,,,,66.7,47.9,75.1,82.3,,75.7,85.6,,49.8,,,9,15,434,45.1,15.9,91.4,8.1,33,14,0,11,25,23,5.3,3058,8.5,67.0,267,286,9.5,2.73,4,16,5.3,59.1,169,149,5.6,314,69.3,10,0.03,111,,,,66.7,48.6,65.8,80.7,,66.8,85.6,,45.6,,,9,14,332,44.3,12.8,75.6,6.1,19,8,0,6,10,19,5.7,2266,7.9,73.1,108,118,11.2,3.29,3,9,7.1,65.3,77,66,2.5,139,30.7,2,0.37,54,,,,,58.6,90.1,80.1,,88.2,,,68.1,,,0,1,149,48.9,21.2,133.9,10.1,14,7,0,7,15,4,2.7,1172,9.9,0,93.0,43,45,-3.2,1.86,0,0,0.0,86.7,39,8,2.5,47,10.4,1,0.28,13,,,,,69.5,71.2,75.4,,68.8,,,64.1,,,0,0,47,51.1,0.0,101.9,0.0,0,1,0,2,0,0,0.0,380,8.4,2.01
Brad Kaaya,11970,QB,MIAMI FL,13,11.05,0,452,220,66.0,329,349,12.1,2.66,2,20,5.5,57.0,199,101,8.3,378,83.6,18,0.13,130,,,,,65.3,75.7,63.7,,76.0,,,51.4,,,5,7,394,45.0,23.8,102.6,6.3,24,5,1,12,26,12,3.0,3058,8.8,68.3,300,315,10.1,2.52,0,16,4.8,59.0,186,83,9.3,340,75.2,19,0.1,110,,,,,63.9,72.6,71.2,,72.7,,,51.4,,,3,5,356,42.9,22.9,95.9,5.6,19,5,1,11,17,11,3.1,2515,8.0,79.0,100,107,7.6,2.38,2,4,3.7,70.1,75,20,5.1,112,24.8,4,0.24,47,,,,,72.3,79.9,39.9,,79.6,,,,,,2,2,113,56.3,25.0,123.5,4.5,5,0,0,3,10,1,0.9,1017,9.5,0,94.4,71,73,-2.6,1.6,0,0,0.0,84.9,62,2,7.5,74,16.4,5,0.16,27,,,,,70.9,71.2,77.2,,70.5,,,,,,0,0,75,52.7,0.0,98.3,0.0,0,0,0,2,1,0,0.0,474,6.5,1.52
